-223.99000071882347,200.67252345089571,r-ACCESS1-0_0.cvdp_data.1900-2005.nc.tif
-223.9909987259114,200.67470914406283,r-ACCESS1-0_1.cvdp_data.1900-2005.nc.tif
-224.02993357851142,200.75990637974499,r-ACCESS1-3_0.cvdp_data.1900-2005.nc.tif
-224.03160803762452,200.76356820453304,r-ACCESS1-3_1.cvdp_data.1900-2005.nc.tif
-224.04147754270176,200.78516982200944,r-ACCESS1-3_2.cvdp_data.1900-2005.nc.tif
-19442.628939348815,21746.033266582854,r-bcc-csm1-1-m_0.cvdp_data.1900-2005.nc.tif
-19415.703511042746,21700.772649380942,r-bcc-csm1-1-m_1.cvdp_data.1900-2005.nc.tif
-19414.284077115255,21699.231034225242,r-bcc-csm1-1-m_2.cvdp_data.1900-2005.nc.tif
-223.89836667934168,200.47170821934506,r-bcc-csm1-1_0.cvdp_data.1900-2005.nc.tif
-223.88235013779442,200.43665171424271,r-bcc-csm1-1_1.cvdp_data.1900-2005.nc.tif
-223.89770997780994,200.47027206871292,r-bcc-csm1-1_2.cvdp_data.1900-2005.nc.tif
-223.8879101326161,200.44901846306138,r-BNU-ESM_0.cvdp_data.1900-2005.nc.tif
-224.48303134381447,201.75357653692214,r-CanCM4_0.cvdp_data.1961-2005.nc.tif
-224.47040752104633,201.72598060463469,r-CanCM4_1.cvdp_data.1961-2005.nc.tif
-224.5321750419418,201.86078921562947,r-CanCM4_12.cvdp_data.1961-2005.nc.tif
-224.49054586361234,201.76990285976711,r-CanCM4_2.cvdp_data.1961-2005.nc.tif
-224.50576680579067,201.80317999248766,r-CanCM4_3.cvdp_data.1961-2005.nc.tif
-224.50157504690105,201.79401647141668,r-CanCM4_4.cvdp_data.1961-2005.nc.tif
-224.50744628257192,201.8068313063682,r-CanCM4_5.cvdp_data.1961-2005.nc.tif
-224.50034356237066,201.79131958562729,r-CanCM4_6.cvdp_data.1961-2005.nc.tif
-224.50545081565264,201.80247645289592,r-CanCM4_7.cvdp_data.1961-2005.nc.tif
-224.53333492756204,201.86332933481225,r-CanESM2_0.cvdp_data.1900-2005.nc.tif
-224.53462275539042,201.86614753968368,r-CanESM2_1.cvdp_data.1900-2005.nc.tif
-224.5125534712225,201.81796872155067,r-CanESM2_2.cvdp_data.1900-2005.nc.tif
-224.5294400790068,201.85483857211162,r-CanESM2_3.cvdp_data.1900-2005.nc.tif
-224.51330959617724,201.81962862050946,r-CanESM2_4.cvdp_data.1900-2005.nc.tif
-224.45241635114334,201.68654067735636,r-CCSM4_0.cvdp_data.1900-2005.nc.tif
-224.47217389688834,201.72967667052231,r-CCSM4_1.cvdp_data.1900-2005.nc.tif
-224.43404274993668,201.64641882815042,r-CCSM4_15.cvdp_data.1900-2005.nc.tif
-224.46878594949837,201.72228019404392,r-CCSM4_2.cvdp_data.1900-2005.nc.tif
-224.4712543659864,201.72766633930576,r-CCSM4_3.cvdp_data.1900-2005.nc.tif
-224.44887320474487,201.67880499459966,r-CCSM4_4.cvdp_data.1900-2005.nc.tif
-224.46470045235299,201.71336071453027,r-CCSM4_5.cvdp_data.1900-2005.nc.tif
-224.50003672981276,201.7904841600527,r-CESM1-BGC_0.cvdp_data.1900-2005.nc.tif
-224.76104308055142,202.35966283699801,r-CESM1-CAM5-1-FV2_0.cvdp_data.1900-2005.nc.tif
-224.76142663256422,202.36050380063509,r-CESM1-CAM5-1-FV2_1.cvdp_data.1900-2005.nc.tif
-224.75936025760546,202.35597321277729,r-CESM1-CAM5-1-FV2_2.cvdp_data.1900-2005.nc.tif
-224.76079004919555,202.35910805816741,r-CESM1-CAM5-1-FV2_3.cvdp_data.1900-2005.nc.tif
-224.58819808687747,201.98253483495586,r-CESM1-CAM5_0.cvdp_data.1900-2005.nc.tif
-224.56624925273866,201.93464761066468,r-CESM1-CAM5_1.cvdp_data.1900-2005.nc.tif
-224.56807055252389,201.93859760494718,r-CESM1-CAM5_2.cvdp_data.1900-2005.nc.tif
-224.49387073848735,201.77703843504639,r-CESM1-FASTCHEM_0.cvdp_data.1900-2005.nc.tif
-224.49220067291623,201.77339160457728,r-CESM1-FASTCHEM_1.cvdp_data.1900-2005.nc.tif
-224.47359875804742,201.73278371097186,r-CESM1-FASTCHEM_2.cvdp_data.1900-2005.nc.tif
-224.77487272936455,202.3899909991041,r-CESM1-WACCM_0.cvdp_data.1900-2005.nc.tif
-224.78254960728694,202.40682103270038,r-CESM1-WACCM_1.cvdp_data.1955-2005.nc.tif
-224.77615404443202,202.39280010693142,r-CESM1-WACCM_2.cvdp_data.1955-2005.nc.tif
-224.77684776865433,202.394320950441,r-CESM1-WACCM_3.cvdp_data.1955-2005.nc.tif
-224.77631984851894,202.39316354722763,r-CESM1-WACCM_4.cvdp_data.1955-2005.nc.tif
-224.77740554041966,202.39554377573896,r-CESM1-WACCM_5.cvdp_data.1955-2005.nc.tif
-224.78246369657359,202.40663269857779,r-CESM1-WACCM_6.cvdp_data.1955-2005.nc.tif
23332.020277820364,-599.21879157257933,r-CMCC-CESM_0.cvdp_data.1900-2005.nc.tif
-19567.645192904612,21932.717730696964,r-CMCC-CM_0.cvdp_data.1900-2005.nc.tif
28222.602887915673,-584.53803951477823,r-CMCC-CMS_0.cvdp_data.1900-2005.nc.tif
-20686.028367686675,-18445.086215914493,r-CNRM-CM5-2_0.cvdp_data.1900-2005.nc.tif
-19846.148794164706,-17383.160482423897,r-CNRM-CM5_0.cvdp_data.1900-2005.nc.tif
-20012.644652639949,-17593.964439683707,r-CNRM-CM5_1.cvdp_data.1900-2005.nc.tif
-19933.947781712566,-17494.382339662134,r-CNRM-CM5_12.cvdp_data.1900-2005.nc.tif
-19934.352151410338,-17494.793317921874,r-CNRM-CM5_2.cvdp_data.1900-2005.nc.tif
-19948.342259785575,-17512.46867564147,r-CNRM-CM5_3.cvdp_data.1900-2005.nc.tif
-19934.334752414965,-17494.878253392959,r-CNRM-CM5_4.cvdp_data.1900-2005.nc.tif
-19929.84391810271,-17489.164319816791,r-CNRM-CM5_5.cvdp_data.1900-2005.nc.tif
-19949.203665721347,-17513.375651599261,r-CNRM-CM5_6.cvdp_data.1900-2005.nc.tif
-20022.607389154477,-17606.554007289258,r-CNRM-CM5_7.cvdp_data.1900-2005.nc.tif
28384.308520011389,-584.60023357425655,r-CSIRO-Mk3-6-0_0.cvdp_data.1900-2005.nc.tif
28412.016565038637,-584.38950841212773,r-CSIRO-Mk3-6-0_1.cvdp_data.1900-2005.nc.tif
28376.729965249451,-584.68009295541856,r-CSIRO-Mk3-6-0_12.cvdp_data.1900-2005.nc.tif
28372.867399138253,-584.68665715590873,r-CSIRO-Mk3-6-0_2.cvdp_data.1900-2005.nc.tif
28252.750912266267,-585.55844998376483,r-CSIRO-Mk3-6-0_3.cvdp_data.1900-2005.nc.tif
28369.168058256935,-584.73562483880767,r-CSIRO-Mk3-6-0_4.cvdp_data.1900-2005.nc.tif
28248.300567179322,-585.60556720277395,r-CSIRO-Mk3-6-0_5.cvdp_data.1900-2005.nc.tif
28249.780593843821,-585.60055850814058,r-CSIRO-Mk3-6-0_6.cvdp_data.1900-2005.nc.tif
28253.686363720139,-585.57164989351793,r-CSIRO-Mk3-6-0_7.cvdp_data.1900-2005.nc.tif
-21178.412490474271,24593.898783803113,r-CSIRO-Mk3L-1-2_15.cvdp_data.1900-2005.nc.tif
-18290.174942603902,19845.754312759735,r-EC-EARTH_0.cvdp_data.1950-2005.nc.tif
-18306.183056254893,19872.477818098665,r-EC-EARTH_6.cvdp_data.1900-2005.nc.tif
-18303.595632104403,19868.161536887121,r-EC-EARTH_7.cvdp_data.1900-2005.nc.tif
13836.225945392862,-503.93552315206432,r-FGOALS-g2_0.cvdp_data.1900-2005.nc.tif
13740.952173410768,-503.21914049522195,r-FGOALS-g2_1.cvdp_data.1900-2005.nc.tif
13840.035033200224,-503.97270451620847,r-FGOALS-g2_2.cvdp_data.1900-2005.nc.tif
13847.958819909089,-504.11446576944866,r-FGOALS-g2_3.cvdp_data.1900-2005.nc.tif
13820.435626795321,-503.91368974998085,r-FGOALS-g2_4.cvdp_data.1900-2005.nc.tif
-224.52514293006837,201.84408726912281,r-FIO-ESM_0.cvdp_data.1900-2005.nc.tif
-224.54176707137066,201.88043803228393,r-FIO-ESM_1.cvdp_data.1900-2005.nc.tif
-224.51591206509329,201.82391821223274,r-FIO-ESM_2.cvdp_data.1900-2005.nc.tif
-224.80281117298603,202.45124023123094,r-GFDL-CM2p1_0.cvdp_data.1900-2005.nc.tif
-224.80281117298603,202.45124023123094,r-GFDL-CM2p1_1.cvdp_data.1900-2005.nc.tif
-224.802811172986,202.45124023123108,r-GFDL-CM2p1_12.cvdp_data.1900-2005.nc.tif
-224.802811172986,202.45124023123108,r-GFDL-CM2p1_2.cvdp_data.1900-2005.nc.tif
-224.80281117298605,202.45124023123083,r-GFDL-CM2p1_3.cvdp_data.1900-2005.nc.tif
-224.80281117298605,202.45124023123083,r-GFDL-CM2p1_4.cvdp_data.1900-2005.nc.tif
-224.80281117298605,202.45124023123083,r-GFDL-CM2p1_5.cvdp_data.1900-2005.nc.tif
-224.80281117298605,202.45124023123083,r-GFDL-CM2p1_6.cvdp_data.1900-2005.nc.tif
-224.80281117298605,202.45124023123083,r-GFDL-CM2p1_7.cvdp_data.1900-2005.nc.tif
-224.80281117298605,202.45124023123083,r-GFDL-CM3_0.cvdp_data.1900-2005.nc.tif
-224.80281117298605,202.45124023123083,r-GFDL-CM3_1.cvdp_data.1900-2005.nc.tif
-224.80281117298605,202.45124023123083,r-GFDL-CM3_2.cvdp_data.1900-2005.nc.tif
-224.802811172986,202.45124023123108,r-GFDL-CM3_3.cvdp_data.1900-2005.nc.tif
-224.802811172986,202.45124023123108,r-GFDL-CM3_4.cvdp_data.1900-2005.nc.tif
-224.802811172986,202.45124023123103,r-GFDL-ESM2G_0.cvdp_data.1900-2005.nc.tif
-224.802811172986,202.45124023123103,r-GFDL-ESM2M_0.cvdp_data.1900-2005.nc.tif
-6399.176270010661,210.49072031280645,r-GISS-E2-H_0.cvdp_data.1900-2005.nc.tif
